YY,MM,RR
1990,7,-1.1622641509
1990,7,56.7377358491
1990,7,10.8377358491
1990,7,8.5377358491
1990,7,36.8377358491
1990,7,2.6377358491
1990,7,5.2377358491
1990,7,-0.9622641509
1990,7,0.6377358491
1990,7,36.4377358491
1990,7,7.0377358491
1990,7,-3.9622641509
1990,7,-2.7622641509
1990,7,7.2377358491
1990,7,3.1377358491
1990,7,6.8377358491
1990,7,2.8377358491
1990,7,17.9377358491
1990,7,-3.9622641509
1990,7,-2.9622641509
1990,7,1.0377358491
1990,7,13.6377358491
1990,7,80.2377358491
1990,7,43.8377358491
1990,7,29.4377358491
1990,7,20.4377358491
1990,7,32.6377358491
1990,7,20.6377358491
1990,7,21.2377358491
1990,7,12.2377358491
1990,8,31.5377358491
1990,8,19.1377358491
1990,8,4.0377358491
1990,8,-3.9622641509
1990,8,-3.9622641509
1990,8,-3.9622641509
1990,8,3.8377358491
1990,8,-3.9622641509
1990,8,-0.7622641509
1990,8,18.2377358491
1990,8,7.0377358491
1990,8,16.0377358491
1990,8,-2.9622641509
1990,8,-3.9622641509
1990,8,-3.9622641509
1990,8,0.0377358491
1990,8,31.1377358491
1990,8,147.6377358491
1990,8,80.6377358491
1990,8,111.8377358491
1990,8,104.2377358491
1990,8,72.2377358491
1990,8,76.4377358491
1990,8,61.9377358491
1990,8,20.6377358491
1990,8,311.6377358491
1990,8,26.4377358491
1990,8,18.1377358491
1990,8,78.6377358491
1990,8,53.0377358491
1990,8,210.0377358491
1990,9,118.4377358491
1990,9,6.0377358491
1990,9,39.8377358491
1990,9,-3.9622641509
1990,9,8.2377358491
1990,9,118.8377358491
1990,9,170.1377358491
1990,9,74.2377358491
1990,9,7.7377358491
1990,9,-3.9622641509
1990,9,-1.7622641509
1990,9,-2.9622641509
1990,9,-3.9622641509
1990,9,136.2377358491
1990,9,12.9377358491
1990,9,-3.9622641509
1990,9,6.4377358491
1990,9,1.0377358491
1990,9,19.9377358491
1990,9,-1.3622641509
1990,9,-3.9622641509
1990,9,-3.9622641509
1990,9,46.4377358491
1990,9,6.0377358491
1990,9,-3.5622641509
1990,9,6.0377358491
1990,9,-1.7622641509
1990,9,-3.4622641509
1990,9,6.6377358491
1990,9,-3.9622641509
1991,5,-3.9622641509
1991,5,42.6377358491
1991,5,13.8377358491
1991,5,6.0377358491
1991,5,-3.9622641509
1991,5,1.4377358491
1991,5,3.2377358491
1991,5,3.0377358491
1991,5,6.0377358491
1991,5,-3.4622641509
1991,5,-0.1622641509
1991,5,-3.9622641509
1991,5,-3.9622641509
1991,5,-3.9622641509
1991,5,-3.9622641509
1991,5,-3.9622641509
1991,5,1.1377358491
1991,5,-3.9622641509
1991,5,-1.3622641509
1991,5,-3.9622641509
1991,5,-3.9622641509
1991,5,-3.9622641509
1991,5,4.0377358491
1991,5,-3.9622641509
1991,5,-3.9622641509
1991,5,-3.9622641509
1991,5,-3.9622641509
1991,5,-3.9622641509
1991,5,-3.9622641509
1991,5,-3.9622641509
1991,5,-3.9622641509
1991,6,-3.9622641509
1991,6,-3.9622641509
1991,6,-1.7622641509
1991,6,1.0377358491
1991,6,-3.9622641509
1991,6,-3.3622641509
1991,6,-3.8622641509
1991,6,-3.9622641509
1991,6,-3.9622641509
1991,6,-3.4622641509
1991,6,-3.9622641509
1991,6,10.0377358491
1991,6,2.0377358491
1991,6,9.4377358491
1991,6,9.4377358491
1991,6,8.0377358491
1991,6,0.9377358491
1991,6,34.8377358491
1991,6,19.8377358491
1991,6,-0.9622641509
1991,6,-3.8622641509
1991,6,4.4377358491
1991,6,25.8377358491
1991,6,-3.9622641509
1991,6,-3.9622641509
1991,6,-3.9622641509
1991,6,-3.9622641509
1991,6,-3.9622641509
1991,6,-3.9622641509
1991,6,-2.1622641509
1991,7,-3.9622641509
1991,7,-3.9622641509
1991,7,-2.1622641509
1991,7,4.0377358491
1991,7,-3.9622641509
1991,7,-3.9622641509
1991,7,26.8377358491
1991,7,-3.9622641509
1991,7,-3.9622641509
1991,7,-0.7622641509
1991,7,7.4377358491
1991,7,-1.5622641509
1991,7,-3.9622641509
1991,7,-1.3622641509
1991,7,2.6377358491
1991,7,6.6377358491
1991,7,5.6377358491
1991,7,29.0377358491
1991,7,14.4377358491
1991,7,16.5377358491
1991,7,12.0377358491
1991,7,107.2377358491
1991,7,37.8377358491
1991,7,14.0377358491
1991,7,36.2377358491
1991,7,96.2377358491
1991,7,70.8377358491
1991,7,0.9377358491
1991,7,6.8377358491
1991,7,-3.9622641509
1991,7,5.6377358491
1991,8,25.9377358491
1991,8,-3.9622641509
1991,8,18.4377358491
1991,8,-2.3622641509
1991,8,46.3377358491
1991,8,-1.2622641509
1991,8,8.5377358491
1991,8,-2.9622641509
1991,8,8.6377358491
1991,8,5.2377358491
1991,8,25.1377358491
1991,8,45.6377358491
1991,8,54.5377358491
1991,8,40.0377358491
1991,8,7.7377358491
1991,8,2.5377358491
1991,8,3.9377358491
1991,8,4.9377358491
1991,8,21.0377358491
1991,8,32.9377358491
1991,8,3.2377358491
1991,8,27.3377358491
1991,8,30.0377358491
1991,8,2.7377358491
1991,8,73.0377358491
1991,8,51.7377358491
1991,8,-3.5622641509
1991,8,-3.8622641509
1991,8,7.4377358491
1991,8,7.6377358491
1991,8,17.5377358491
1991,9,39.8377358491
1991,9,6.7377358491
1991,9,61.0377358491
1991,9,38.8377358491
1991,9,-2.3622641509
1991,9,-1.9622641509
1991,9,21.1377358491
1991,9,-3.3622641509
1991,9,3.3377358491
1991,9,8.4377358491
1991,9,6.4377358491
1991,9,2.7377358491
1991,9,-3.3622641509
1991,9,17.0377358491
1991,9,-3.9622641509
1991,9,13.0377358491
1991,9,73.3377358491
1991,9,159.4377358491
1991,9,17.2377358491
1991,9,10.8377358491
1991,9,-0.1622641509
1991,9,2.8377358491
1991,9,0.6377358491
1991,9,-3.9622641509
1991,9,-1.0622641509
1991,9,-2.5622641509
1991,9,-0.5622641509
1991,9,0.6377358491
1991,9,9.0377358491
1991,9,5.6377358491
1992,5,-3.9622641509
1992,5,-3.9622641509
1992,5,-3.9622641509
1992,5,-3.9622641509
1992,5,-3.9622641509
1992,5,-3.9622641509
1992,5,-3.9622641509
1992,5,-3.9622641509
1992,5,-3.9622641509
1992,5,-2.7622641509
1992,5,4.4377358491
1992,5,17.0377358491
1992,5,7.6377358491
1992,5,16.6377358491
1992,5,28.6377358491
1992,5,10.8377358491
1992,5,-3.9622641509
1992,5,-3.9622641509
1992,5,-3.9622641509
1992,5,-1.3622641509
1992,5,-1.1622641509
1992,5,11.0377358491
1992,5,39.5377358491
1992,5,17.6377358491
1992,5,1.4377358491
1992,5,34.9377358491
1992,5,41.2377358491
1992,5,14.7377358491
1992,5,14.4377358491
1992,5,23.2377358491
1992,5,129.7377358491
1992,6,33.8377358491
1992,6,-3.9622641509
1992,6,-3.9622641509
1992,6,2.4377358491
1992,6,-3.9622641509
1992,6,-2.9622641509
1992,6,-3.9622641509
1992,6,-3.2622641509
1992,6,9.2377358491
1992,6,-2.9622641509
1992,6,5.4377358491
1992,6,14.4377358491
1992,6,-3.1622641509
1992,6,-3.9622641509
1992,6,15.3377358491
1992,6,28.4377358491
1992,6,-3.1622641509
1992,6,-3.9622641509
1992,6,5.0377358491
1992,6,7.6377358491
1992,6,-3.5622641509
1992,6,-3.9622641509
1992,6,17.6377358491
1992,6,-3.3622641509
1992,6,-3.9622641509
1992,6,-3.8622641509
1992,6,21.6377358491
1992,6,27.5377358491
1992,6,58.5377358491
1992,6,9.5377358491
1992,7,5.0377358491
1992,7,19.7377358491
1992,7,-0.3622641509
1992,7,-2.3622641509
1992,7,-3.9622641509
1992,7,-3.9622641509
1992,7,-3.9622641509
1992,7,-2.3622641509
1992,7,-3.9622641509
1992,7,-2.0622641509
1992,7,65.5377358491
1992,7,-3.9622641509
1992,7,-3.9622641509
1992,7,4.4377358491
1992,7,10.1377358491
1992,7,-3.9622641509
1992,7,4.0377358491
1992,7,4.7377358491
1992,7,-1.5622641509
1992,7,66.5377358491
1992,7,5.3377358491
1992,7,-3.9622641509
1992,7,20.5377358491
1992,7,37.1377358491
1992,7,1.4377358491
1992,7,1.4377358491
1992,7,-3.9622641509
1992,7,41.1377358491
1992,7,94.0377358491
1992,7,16.6377358491
1992,7,-2.9622641509
1992,8,-3.7622641509
1992,8,-1.8622641509
1992,8,6.4377358491
1992,8,0.1377358491
1992,8,-3.9622641509
1992,8,-3.7622641509
1992,8,13.6377358491
1992,8,21.8377358491
1992,8,13.9377358491
1992,8,2.8377358491
1992,8,-2.9622641509
1992,8,-3.9622641509
1992,8,-3.9622641509
1992,8,0.2377358491
1992,8,22.3377358491
1992,8,49.7377358491
1992,8,88.2377358491
1992,8,89.4377358491
1992,8,62.8377358491
1992,8,28.0377358491
1992,8,3.6377358491
1992,8,-1.3622641509
1992,8,0.3377358491
1992,8,27.3377358491
1992,8,39.7377358491
1992,8,32.3377358491
1992,8,31.2377358491
1992,8,263.5377358491
1992,8,283.2377358491
1992,8,186.3377358491
1992,8,39.1377358491
1992,9,9.5377358491
1992,9,28.8377358491
1992,9,102.5377358491
1992,9,393.1377358491
1992,9,120.6377358491
1992,9,9.4377358491
1992,9,12.8377358491
1992,9,0.8377358491
1992,9,4.6377358491
1992,9,-1.4622641509
1992,9,2.7377358491
1992,9,-3.9622641509
1992,9,-3.9622641509
1992,9,-1.9622641509
1992,9,14.8377358491
1992,9,10.6377358491
1992,9,14.6377358491
1992,9,-0.1622641509
1992,9,30.2377358491
1992,9,374.3377358491
1992,9,291.0377358491
1992,9,75.2377358491
1992,9,-3.8622641509
1992,9,0.5377358491
1992,9,-3.9622641509
1992,9,-3.9622641509
1992,9,-3.9622641509
1992,9,-1.5622641509
1992,9,22.1377358491
1992,9,2.6377358491
1993,5,-3.9622641509
1993,5,-2.1622641509
1993,5,-3.9622641509
1993,5,-3.9622641509
1993,5,-3.9622641509
1993,5,-3.9622641509
1993,5,-3.9622641509
1993,5,-2.9622641509
1993,5,-2.7622641509
1993,5,-3.9622641509
1993,5,-3.9622641509
1993,5,2.0377358491
1993,5,0.6377358491
1993,5,-1.0622641509
1993,5,-3.9622641509
1993,5,-3.9622641509
1993,5,-3.9622641509
1993,5,-3.9622641509
1993,5,-3.9622641509
1993,5,-3.9622641509
1993,5,-3.9622641509
1993,5,-3.9622641509
1993,5,-3.9622641509
1993,5,-3.8622641509
1993,5,-3.9622641509
1993,5,16.2377358491
1993,5,-3.9622641509
1993,5,-3.9622641509
1993,5,-3.9622641509
1993,5,-3.9622641509
1993,5,-3.9622641509
1993,6,-3.6622641509
1993,6,-3.9622641509
1993,6,13.6377358491
1993,6,-3.8622641509
1993,6,-3.7622641509
1993,6,4.6377358491
1993,6,13.7377358491
1993,6,29.4377358491
1993,6,-1.7622641509
1993,6,-3.9622641509
1993,6,17.0377358491
1993,6,-2.9622641509
1993,6,5.3377358491
1993,6,0.4377358491
1993,6,1.6377358491
1993,6,8.6377358491
1993,6,9.0377358491
1993,6,-3.7622641509
1993,6,17.8377358491
1993,6,30.6377358491
1993,6,7.4377358491
1993,6,-3.9622641509
1993,6,-3.9622641509
1993,6,4.9377358491
1993,6,247.6377358491
1993,6,529.6377358491
1993,6,-3.9622641509
1993,6,11.2377358491
1993,6,-3.9622641509
1993,6,-3.9622641509
1993,7,-3.7622641509
1993,7,9.6377358491
1993,7,-3.9622641509
1993,7,-2.3622641509
1993,7,-3.9622641509
1993,7,8.6377358491
1993,7,3.4377358491
1993,7,4.0377358491
1993,7,-2.7622641509
1993,7,2.4377358491
1993,7,0.0377358491
1993,7,-2.3622641509
1993,7,-3.9622641509
1993,7,1.4377358491
1993,7,30.8377358491
1993,7,47.7377358491
1993,7,55.1377358491
1993,7,-3.9622641509
1993,7,-1.7622641509
1993,7,-3.9622641509
1993,7,7.2377358491
1993,7,7.2377358491
1993,7,-2.1622641509
1993,7,28.2377358491
1993,7,6.2377358491
1993,7,4.7377358491
1993,7,8.4377358491
1993,7,30.4377358491
1993,7,28.8377358491
1993,7,37.7377358491
1993,7,0.5377358491
1993,8,-3.9622641509
1993,8,-1.7622641509
1993,8,6.4377358491
1993,8,10.0377358491
1993,8,-3.9622641509
1993,8,0.3377358491
1993,8,-1.9622641509
1993,8,19.3377358491
1993,8,2.4377358491
1993,8,1.6377358491
1993,8,2.5377358491
1993,8,23.0377358491
1993,8,32.7377358491
1993,8,0.3377358491
1993,8,-0.7622641509
1993,8,4.6377358491
1993,8,66.1377358491
1993,8,67.8377358491
1993,8,53.7377358491
1993,8,-3.9622641509
1993,8,-3.9622641509
1993,8,-1.5622641509
1993,8,-3.9622641509
1993,8,-1.2622641509
1993,8,5.6377358491
1993,8,-3.9622641509
1993,8,19.7377358491
1993,8,21.5377358491
1993,8,2.4377358491
1993,8,-1.7622641509
1993,8,1.3377358491
1993,9,-3.9622641509
1993,9,12.8377358491
1993,9,12.8377358491
1993,9,13.0377358491
1993,9,7.9377358491
1993,9,5.8377358491
1993,9,39.4377358491
1993,9,118.0377358491
1993,9,6.5377358491
1993,9,-2.9622641509
1993,9,61.9377358491
1993,9,8.0377358491
1993,9,-2.9622641509
1993,9,0.0377358491
1993,9,72.6377358491
1993,9,-1.9622641509
1993,9,-3.9622641509
1993,9,-3.9622641509
1993,9,31.1377358491
1993,9,4.4377358491
1993,9,-0.5622641509
1993,9,-3.9622641509
1993,9,-1.0622641509
1993,9,4.0377358491
1993,9,-3.9622641509
1993,9,-3.9622641509
1993,9,3.1377358491
1993,9,-2.6622641509
1993,9,7.6377358491
1993,9,-0.4622641509
1994,5,34.0377358491
1994,5,-3.9622641509
1994,5,-1.5622641509
1994,5,45.4377358491
1994,5,-3.9622641509
1994,5,3.2377358491
1994,5,6.3377358491
1994,5,-2.2622641509
1994,5,54.4377358491
1994,5,5.8377358491
1994,5,-3.9622641509
1994,5,8.0377358491
1994,5,10.0377358491
1994,5,0.6377358491
1994,5,-3.9622641509
1994,5,-0.7622641509
1994,5,21.9377358491
1994,5,16.0377358491
1994,5,7.5377358491
1994,5,14.0377358491
1994,5,2.8377358491
1994,5,1.6377358491
1994,5,12.6377358491
1994,5,20.7377358491
1994,5,-3.1622641509
1994,5,-1.7622641509
1994,5,0.4377358491
1994,5,-3.9622641509
1994,5,-3.9622641509
1994,5,-3.9622641509
1994,5,1.9377358491
1994,6,-3.9622641509
1994,6,1.9377358491
1994,6,-3.9622641509
1994,6,25.0377358491
1994,6,8.3377358491
1994,6,4.2377358491
1994,6,-1.1622641509
1994,6,-3.9622641509
1994,6,-3.9622641509
1994,6,1.2377358491
1994,6,-3.6622641509
1994,6,3.7377358491
1994,6,15.6377358491
1994,6,-3.9622641509
1994,6,-3.9622641509
1994,6,-3.9622641509
1994,6,-1.9622641509
1994,6,2.3377358491
1994,6,3.7377358491
1994,6,-1.3622641509
1994,6,-2.3622641509
1994,6,19.1377358491
1994,6,9.3377358491
1994,6,-0.9622641509
1994,6,8.7377358491
1994,6,-1.1622641509
1994,6,-3.9622641509
1994,6,-3.3622641509
1994,6,-2.7622641509
1994,6,21.2377358491
1994,7,5.6377358491
1994,7,8.3377358491
1994,7,-2.3622641509
1994,7,27.4377358491
1994,7,1.6377358491
1994,7,16.1377358491
1994,7,0.9377358491
1994,7,-3.9622641509
1994,7,4.6377358491
1994,7,144.8377358491
1994,7,-0.5622641509
1994,7,8.8377358491
1994,7,-3.9622641509
1994,7,3.0377358491
1994,7,10.3377358491
1994,7,-1.6622641509
1994,7,-2.6622641509
1994,7,78.0377358491
1994,7,114.5377358491
1994,7,79.5377358491
1994,7,21.6377358491
1994,7,57.0377358491
1994,7,113.0377358491
1994,7,245.3377358491
1994,7,86.2377358491
1994,7,12.8377358491
1994,7,21.4377358491
1994,7,-3.4622641509
1994,7,-3.7622641509
1994,7,17.3377358491
1994,7,11.9377358491
1994,8,57.9377358491
1994,8,42.3377358491
1994,8,26.9377358491
1994,8,0.6377358491
1994,8,1.8377358491
1994,8,347.8377358491
1994,8,53.4377358491
1994,8,-1.2622641509
1994,8,-3.9622641509
1994,8,-3.9622641509
1994,8,-3.9622641509
1994,8,-3.9622641509
1994,8,-3.9622641509
1994,8,-3.9622641509
1994,8,-3.9622641509
1994,8,-3.4622641509
1994,8,-1.3622641509
1994,8,-2.1622641509
1994,8,8.3377358491
1994,8,44.2377358491
1994,8,1.5377358491
1994,8,-3.9622641509
1994,8,4.3377358491
1994,8,20.4377358491
1994,8,2.4377358491
1994,8,-3.9622641509
1994,8,-3.3622641509
1994,8,5.8377358491
1994,8,5.1377358491
1994,8,5.8377358491
1994,8,19.0377358491
1994,9,-3.9622641509
1994,9,2.1377358491
1994,9,4.4377358491
1994,9,8.8377358491
1994,9,-1.2622641509
1994,9,-3.9622641509
1994,9,-1.5622641509
1994,9,-3.3622641509
1994,9,-3.9622641509
1994,9,0.9377358491
1994,9,-2.2622641509
1994,9,2.0377358491
1994,9,12.0377358491
1994,9,16.5377358491
1994,9,39.6377358491
1994,9,6.3377358491
1994,9,-2.7622641509
1994,9,9.9377358491
1994,9,-3.8622641509
1994,9,2.5377358491
1994,9,-1.5622641509
1994,9,0.2377358491
1994,9,2.2377358491
1994,9,-3.9622641509
1994,9,-2.3622641509
1994,9,-3.9622641509
1994,9,-3.9622641509
1994,9,-1.9622641509
1994,9,-1.6622641509
1994,9,-1.9622641509
1995,5,-3.9622641509
1995,5,-3.9622641509
1995,5,-3.9622641509
1995,5,-3.9622641509
1995,5,-3.9622641509
1995,5,-3.9622641509
1995,5,-3.5622641509
1995,5,-3.9622641509
1995,5,2.8377358491
1995,5,-3.9622641509
1995,5,-3.9622641509
1995,5,5.4377358491
1995,5,0.2377358491
1995,5,27.2377358491
1995,5,5.2377358491
1995,5,10.2377358491
1995,5,-1.2622641509
1995,5,-3.9622641509
1995,5,-3.8622641509
1995,5,15.6377358491
1995,5,-3.5622641509
1995,5,9.0377358491
1995,5,11.4377358491
1995,5,53.0377358491
1995,5,7.6377358491
1995,5,11.4377358491
1995,5,-0.0622641509
1995,5,7.3377358491
1995,5,-2.5622641509
1995,5,-3.9622641509
1995,5,-3.9622641509
1995,6,0.8377358491
1995,6,-2.0622641509
1995,6,1.4377358491
1995,6,24.0377358491
1995,6,16.9377358491
1995,6,28.9377358491
1995,6,19.3377358491
1995,6,6.0377358491
1995,6,-3.3622641509
1995,6,-3.9622641509
1995,6,-3.9622641509
1995,6,-3.9622641509
1995,6,-2.9622641509
1995,6,4.3377358491
1995,6,-3.9622641509
1995,6,-3.9622641509
1995,6,-3.5622641509
1995,6,-3.9622641509
1995,6,-3.9622641509
1995,6,-3.9622641509
1995,6,-3.9622641509
1995,6,-3.9622641509
1995,6,2.0377358491
1995,6,-3.9622641509
1995,6,-3.9622641509
1995,6,-3.9622641509
1995,6,-3.9622641509
1995,6,-3.9622641509
1995,6,-1.7622641509
1995,6,1.4377358491
1995,7,-2.5622641509
1995,7,13.8377358491
1995,7,-2.9622641509
1995,7,16.6377358491
1995,7,-3.3622641509
1995,7,-3.9622641509
1995,7,-3.5622641509
1995,7,-3.9622641509
1995,7,0.2377358491
1995,7,7.3377358491
1995,7,4.8377358491
1995,7,-0.5622641509
1995,7,-3.9622641509
1995,7,-0.6622641509
1995,7,-3.3622641509
1995,7,4.6377358491
1995,7,13.2377358491
1995,7,-1.3622641509
1995,7,0.8377358491
1995,7,-3.9622641509
1995,7,30.6377358491
1995,7,-1.0622641509
1995,7,-0.9622641509
1995,7,-2.7622641509
1995,7,-3.9622641509
1995,7,-0.1622641509
1995,7,32.6377358491
1995,7,116.4377358491
1995,7,103.5377358491
1995,7,49.7377358491
1995,7,-3.9622641509
1995,8,29.1377358491
1995,8,25.6377358491
1995,8,6.5377358491
1995,8,-3.6622641509
1995,8,-3.9622641509
1995,8,-3.9622641509
1995,8,14.7377358491
1995,8,-2.5622641509
1995,8,22.4377358491
1995,8,16.7377358491
1995,8,-3.9622641509
1995,8,-3.9622641509
1995,8,30.6377358491
1995,8,-3.9622641509
1995,8,0.6377358491
1995,8,6.4377358491
1995,8,-3.9622641509
1995,8,56.2377358491
1995,8,39.4377358491
1995,8,-2.8622641509
1995,8,2.2377358491
1995,8,3.8377358491
1995,8,-0.9622641509
1995,8,11.0377358491
1995,8,17.9377358491
1995,8,-3.7622641509
1995,8,-3.3622641509
1995,8,74.8377358491
1995,8,219.0377358491
1995,8,48.6377358491
1995,8,-3.3622641509
1995,9,0.9377358491
1995,9,-3.7622641509
1995,9,-3.5622641509
1995,9,4.9377358491
1995,9,3.1377358491
1995,9,-3.9622641509
1995,9,0.2377358491
1995,9,10.5377358491
1995,9,-3.9622641509
1995,9,23.4377358491
1995,9,21.0377358491
1995,9,-0.7622641509
1995,9,-2.9622641509
1995,9,35.6377358491
1995,9,37.8377358491
1995,9,4.4377358491
1995,9,19.7377358491
1995,9,1.3377358491
1995,9,1.7377358491
1995,9,9.3377358491
1995,9,5.0377358491
1995,9,6.8377358491
1995,9,-3.7622641509
1995,9,-3.1622641509
1995,9,-3.9622641509
1995,9,0.0377358491
1995,9,-3.0622641509
1995,9,5.0377358491
1995,9,-3.9622641509
1995,9,15.6377358491
1996,5,1.4377358491
1996,5,27.2377358491
1996,5,1.6377358491
1996,5,-3.9622641509
1996,5,11.0377358491
1996,5,-3.9622641509
1996,5,-3.7622641509
1996,5,-3.9622641509
1996,5,3.8377358491
1996,5,1.8377358491
1996,5,13.7377358491
1996,5,-3.1622641509
1996,5,3.6377358491
1996,5,-2.5622641509
1996,5,-0.3622641509
1996,5,-3.9622641509
1996,5,7.2377358491
1996,5,54.6377358491
1996,5,10.7377358491
1996,5,28.5377358491
1996,5,7.9377358491
1996,5,24.9377358491
1996,5,1.6377358491
1996,5,-3.9622641509
1996,5,-3.9622641509
1996,5,8.6377358491
1996,5,25.4377358491
1996,5,-0.2622641509
1996,5,-3.3622641509
1996,5,-1.5622641509
1996,5,-3.9622641509
1996,6,-0.5622641509
1996,6,17.2377358491
1996,6,-3.1622641509
1996,6,-3.3622641509
1996,6,-2.7622641509
1996,6,45.4377358491
1996,6,-3.9622641509
1996,6,-3.9622641509
1996,6,-3.9622641509
1996,6,-3.9622641509
1996,6,12.6377358491
1996,6,-3.7622641509
1996,6,-3.9622641509
1996,6,-3.9622641509
1996,6,0.4377358491
1996,6,-3.9622641509
1996,6,-3.9622641509
1996,6,-3.7622641509
1996,6,-3.9622641509
1996,6,-3.7622641509
1996,6,-2.1622641509
1996,6,-3.9622641509
1996,6,0.8377358491
1996,6,6.8377358491
1996,6,-0.9622641509
1996,6,11.6377358491
1996,6,-2.3622641509
1996,6,-2.3622641509
1996,6,22.8377358491
1996,6,-1.7622641509
1996,7,-3.9622641509
1996,7,-2.9622641509
1996,7,-3.3622641509
1996,7,7.4377358491
1996,7,-3.3622641509
1996,7,24.7377358491
1996,7,-2.1622641509
1996,7,-3.9622641509
1996,7,-1.9622641509
1996,7,-1.1622641509
1996,7,-3.9622641509
1996,7,-1.3622641509
1996,7,-3.9622641509
1996,7,-3.9622641509
1996,7,5.6377358491
1996,7,9.9377358491
1996,7,2.6377358491
1996,7,-3.9622641509
1996,7,-0.9622641509
1996,7,11.7377358491
1996,7,-0.1622641509
1996,7,-3.9622641509
1996,7,9.2377358491
1996,7,258.8377358491
1996,7,385.4377358491
1996,7,164.1377358491
1996,7,9.2377358491
1996,7,13.4377358491
1996,7,75.5377358491
1996,7,250.2377358491
1996,7,188.6377358491
1996,8,41.6377358491
1996,8,2.0377358491
1996,8,8.0377358491
1996,8,16.4377358491
1996,8,4.8377358491
1996,8,4.2377358491
1996,8,30.8377358491
1996,8,23.8377358491
1996,8,2.4377358491
1996,8,79.2377358491
1996,8,159.0377358491
1996,8,71.8377358491
1996,8,80.4377358491
1996,8,-3.7622641509
1996,8,7.4377358491
1996,8,-3.9622641509
1996,8,-3.9622641509
1996,8,15.0377358491
1996,8,39.0377358491
1996,8,57.8377358491
1996,8,2.4377358491
1996,8,-2.5622641509
1996,8,-3.9622641509
1996,8,-3.7622641509
1996,8,-3.2622641509
1996,8,-3.9622641509
1996,8,-3.9622641509
1996,8,-3.9622641509
1996,8,-3.9622641509
1996,8,40.2377358491
1996,8,47.8377358491
1996,9,-3.1622641509
1996,9,8.4377358491
1996,9,9.0377358491
1996,9,6.8377358491
1996,9,-3.9622641509
1996,9,8.6377358491
1996,9,2.6377358491
1996,9,-3.8622641509
1996,9,24.4377358491
1996,9,27.4377358491
1996,9,3.4377358491
1996,9,-3.9622641509
1996,9,0.0377358491
1996,9,-1.3622641509
1996,9,-1.0622641509
1996,9,-1.3622641509
1996,9,49.8377358491
1996,9,26.4377358491
1996,9,4.2377358491
1996,9,52.2377358491
1996,9,-3.9622641509
1996,9,9.3377358491
1996,9,-1.1622641509
1996,9,-3.9622641509
1996,9,-3.9622641509
1996,9,45.3377358491
1996,9,-3.9622641509
1996,9,-3.9622641509
1996,9,-3.9622641509
1996,9,3.0377358491
1997,5,-3.9622641509
1997,5,27.6377358491
1997,5,16.2377358491
1997,5,23.8377358491
1997,5,-3.6622641509
1997,5,1.4377358491
1997,5,-3.9622641509
1997,5,6.8377358491
1997,5,1.6377358491
1997,5,-3.9622641509
1997,5,-3.9622641509
1997,5,-3.9622641509
1997,5,-3.9622641509
1997,5,-3.9622641509
1997,5,-3.9622641509
1997,5,-3.9622641509
1997,5,-3.5622641509
1997,5,-3.3622641509
1997,5,-3.9622641509
1997,5,-3.9622641509
1997,5,-3.9622641509
1997,5,8.0377358491
1997,5,34.2377358491
1997,5,30.6377358491
1997,5,86.8377358491
1997,5,8.6377358491
1997,5,-3.9622641509
1997,5,-3.9622641509
1997,5,17.2377358491
1997,5,20.4377358491
1997,5,48.0377358491
1997,6,26.8377358491
1997,6,2.7377358491
1997,6,-3.9622641509
1997,6,-3.9622641509
1997,6,-3.9622641509
1997,6,-3.9622641509
1997,6,-3.9622641509
1997,6,23.0377358491
1997,6,-3.9622641509
1997,6,-3.9622641509
1997,6,-3.9622641509
1997,6,-3.3622641509
1997,6,-2.9622641509
1997,6,-3.9622641509
1997,6,-1.9622641509
1997,6,8.6377358491
1997,6,-3.9622641509
1997,6,-0.1622641509
1997,6,-3.9622641509
1997,6,54.4377358491
1997,6,-1.5622641509
1997,6,5.2377358491
1997,6,4.6377358491
1997,6,-3.5622641509
1997,6,-3.9622641509
1997,6,0.8377358491
1997,6,-1.8622641509
1997,6,23.8377358491
1997,6,15.8377358491
1997,6,-3.9622641509
1997,7,1.4377358491
1997,7,-3.5622641509
1997,7,7.1377358491
1997,7,-2.5622641509
1997,7,5.4377358491
1997,7,4.6377358491
1997,7,-0.7622641509
1997,7,-3.1622641509
1997,7,4.4377358491
1997,7,-3.9622641509
1997,7,-3.9622641509
1997,7,-3.6622641509
1997,7,1.1377358491
1997,7,-2.5622641509
1997,7,1.0377358491
1997,7,-3.1622641509
1997,7,15.0377358491
1997,7,9.7377358491
1997,7,2.3377358491
1997,7,-3.4622641509
1997,7,-3.1622641509
1997,7,37.4377358491
1997,7,8.6377358491
1997,7,0.2377358491
1997,7,-3.9622641509
1997,7,-2.4622641509
1997,7,45.0377358491
1997,7,13.4377358491
1997,7,-0.5622641509
1997,7,7.2377358491
1997,7,40.8377358491
1997,8,-0.4622641509
1997,8,-0.3622641509
1997,8,6.7377358491
1997,8,64.1377358491
1997,8,74.0377358491
1997,8,40.0377358491
1997,8,21.0377358491
1997,8,15.4377358491
1997,8,-3.7622641509
1997,8,0.3377358491
1997,8,29.2377358491
1997,8,-2.9622641509
1997,8,-3.3622641509
1997,8,-3.7622641509
1997,8,2.1377358491
1997,8,28.2377358491
1997,8,266.2377358491
1997,8,166.2377358491
1997,8,34.2377358491
1997,8,37.6377358491
1997,8,5.6377358491
